blz,bankname,lkz
59394200,Volksbank Schmelz-Hüttersdorf,DE
59450010,Kreissparkasse Saarpfalz,DE
59491000,Volksbank Homburg -alt-,DE
59491114,VR Bank Saarpfalz,DE
59491200,Volksbank Blieskastel -alt-,DE
59491300,VR Bank Saarpfalz,DE
60000000,Bundesbank,DE
60010070,Postbank,DE
60010111,SEB,DE
60010424,Aareal Bank,DE
60010700,Landeskreditbank Baden-Württemberg Förderbank -alt-,DE
60020030,Baden-Württembergische Bank,DE
60020100,Schwäbische Bank,DE
60020290,UniCredit Bank - HypoVereinsbank,DE
60020300,VON ESSEN Bankgesellschaft,DE
60020700,Hanseatic Bank,DE
60030000,Mercedes-Benz Bank,DE
60030100,"Bankhaus Bauer, Stuttgart",DE
60030200,Bankhaus Ellwanger & Geiger,DE
60030600,CreditPlus Bank,DE
60030666,CreditPlus Bank,DE
60030700,AKTIVBANK,DE
60030900,Isbank Fil Stuttgart,DE
60033000,Wüstenrot Bausparkasse,DE
60035810,IBM Deutschland Kreditbank,DE
60038800,"Düsseldorfer Hypothekenbank, Zndl Stuttgart",DE
60040060,Commerzbank CC,DE
60040061,Commerzbank CC,DE
60040071,Commerzbank,DE
60050000,Landesbank Baden-Württemberg,DE
60050009,ZV Landesbank Baden-Württemberg ISE,DE
60050101,Landesbank Baden-Württemberg/Baden-Württembergische Bank,DE
60060000,DZ BANK,DE
60060202,DZ PRIVATBANK Ndl. Stuttgart,DE
60060396,Untertürkheimer Volksbank,DE
60060606,Evangelische Kreditgenossenschaft -Filiale Stuttgart-,DE
60060893,VR-Bank Stuttgart,DE
60062775,Echterdinger Bank,DE
60062909,Volksbank Strohgäu,DE
60069017,Raiffeisenbank Dellmensingen,DE
60069066,Raiffeisenbank Niedere Alb,DE
60069075,Raiffeisenbank Vellberg-Großaltdorf,DE
60069126,Raiffeisenbank Römerstein -alt-,DE
60069147,Raiffeisenbank Sondelfingen,DE
60069158,Raiffeisenbank Steinheim,DE
60069206,Raiffeisenbank,DE
60069224,Genossenschaftsbank Weil im Schönbuch,DE
60069235,Raiffeisenbank Zndl VB Nordschwarzwald,DE
60069239,Bopfinger Bank Sechta-Ries,DE
60069242,Raiffeisenbank Gruibingen,DE
60069245,Raiffeisenbank Oberes Bühlertal,DE
60069251,Raiffeisenbank Donau-Iller,DE
60069302,Raiffeisenbank Erlenmoos,DE
60069303,Raiffeisenbank Bad Schussenried,DE
60069308,Raiffeisenbank,DE
60069315,Volksbank Freiberg und Umgebung,DE
60069325,Hegnacher Bank -alt-,DE
60069336,Raiffeisenbank Maitis,DE
60069343,Raiffeisenbank Rißtal,DE
60069346,Raiffeisenbank Ehingen-Hochsträß,DE
60069350,Raiffeisenbank Reute-Gaisbeuren,DE
60069355,Ehninger Bank,DE
60069371,Raiffbk Neukirch Ndl d Volksbank Tettnang,DE
60069378,Volksbank Dettenhausen,DE
60069387,Dettinger Bank,DE
60069417,Raiffeisenbank Kirchheim-Walheim,DE
60069419,Uhlbacher Bank,DE
60069420,Raiffeisenbank Mittelbiberach,DE
60069431,Raiffeisenbank Oberessendorf,DE
60069442,Raiffeisenbank Frankenhardt-Stimpfach,DE
60069455,Raiffeisenbank Vordersteinenberg,DE
60069457,Raiffeisenbank Ottenbach,DE
60069461,Raiffeisenbank Rottumtal,DE
60069462,Winterbacher Bank,DE
60069463,Raiffeisenbank Geislingen-Rosenfeld,DE
60069476,Raiffeisenbank Heidenheimer Alb,DE
60069485,Raiffeisenbank Oberer Wald,DE
60069505,Volksbank Murgtal Baiersbr-Klosterreichenbach,DE
60069511,Genossenschaftsbank Honhardt,DE
60069517,Scharnhauser Bank,DE
60069520,Raiffeisenbank Ehingen-Hochsträß,DE
60069527,Volksbank Brenztal,DE
60069538,Löchgauer Bank,DE
60069544,Raiffeisenbank Westhausen,DE
60069545,Nufringer Bank -Raiffeisen-,DE
60069549,Walheimer Bank,DE
60069553,Raiffeisenbank Aichhalden-Hardt-Sulgen,DE
60069564,Raiffeisenbank Vordere Alb,DE
60069593,Raiffeisenbank Oberes Schlichemtal,DE
60069595,Raiffeisenbank Schrozberg-Rot am See,DE
60069639,Raiffeisenbank Ingersheim,DE
60069647,Ebhauser Bank -Raiffeisenbank -alt-,DE
60069648,Raiffeisenbank,DE
60069669,Erligheimer Bank -alt-,DE
60069670,Raiffeisenbank Ehingen-Hochsträß,DE
60069673,Abtsgmünder Bank -Raiffeisen-,DE
60069680,Raiffeisenbank Bretzfeld-Neuenstein,DE
60069685,Raiffeisenbank,DE
60069692,Raiffeisenbank Enzberg,DE
60069705,Raiffeisenbank Schlat -alt-,DE
60069706,Raiffeisenbank,DE
60069710,Raiffeisenbank Gammesfeld,DE
60069714,Raiffeisenbank Kocher-Jagst,DE
60069716,Raiffeisenbank Nattheim -alt-,DE
60069724,Raiffeisenbank Heroldstatt -alt-,DE
60069727,Raiffeisenbank,DE
60069738,Volksbank Freiberg und Umgebung,DE
60069766,Volks- und Raiffeisenbank Boll -alt-,DE
60069773,Raiffeisenbank Kreßberg -alt-,DE
60069780,Genossenschaftsbank Grabenstetten,DE
60069795,Volksbank Freiberg und Umgebung,DE
60069798,Raiffeisenbank Horb,DE
60069817,Raiffeisenbank,DE
60069832,Raiffeisenbank Urbach,DE
60069842,Darmsheimer Bank,DE
60069858,Enztalbank,DE
60069860,Federseebank,DE
60069876,Raiffeisenbank Oberes Gäu Ergenzingen,DE
60069896,Volksbank Freiberg und Umgebung,DE
60069904,VR-Bank Alb,DE
60069905,Volksbank Remseck,DE
60069911,Raiffeisenbank,DE
60069926,Volksbank Glatten-Wittendorf -alt-,DE
60069927,Berkheimer Bank,DE
60069931,Raiffeisenbank,DE
60069950,Raiffeisenbank Tüngental,DE
60069971,Raiffeisenbank Ehingen-Hochsträß,DE
60069972,Raiffeisenbank Sechta-Ries,DE
60069976,Raiffeisenbank Böllingertal,DE
60069980,Raiffeisenbank Maselheim-Äpfingen,DE
60070024,Deutsche Bank Privat und Geschäftskunden,DE
60070070,Deutsche Bank,DE
60080000,Commerzbank vormals Dresdner Bank,DE
60080055,Commerzbank vormals Dresdner Bank Zw 55,DE
60080057,Commerzbank vormals Dresdner Bank Gf Zw 57,DE
60080085,Commerzbank vormals Dresdner Bank ITGK 2,DE
60080086,Commerzbank vormals Dresdner Bank Gf PCC-ITGK 3,DE
60080087,"Commerzbank vormals Dresdner Bank, PCC DC-ITGK 4",DE
60080088,"Commerzbank vormals Dresdner Bank, PCC DC-ITGK 5",DE
60089450,Commerzbank vormals Dresdner Bank ITGK,DE
60090100,Volksbank Stuttgart,DE
60090300,Volksbank Zuffenhausen m Zndl Stammheimer VB,DE
60090609,apoBank,DE
60090700,Südwestbank,DE
60090800,Sparda-Bank Baden-Württemberg,DE
60090900,PSD Bank RheinNeckarSaar,DE
60120050,UniCredit Bank - HypoVereinsbank Ndl 434 Stgt,DE
60120200,BHF-BANK,DE
60120500,Bank für Sozialwirtschaft,DE
60130100,FFS Bank,DE
60133300,Santander Consumer Bank,DE
60200000,Bundesbank eh Waiblingen,DE
60220030,Baden-Württembergische Bank,DE
60241074,Commerzbank,DE
60250010,Kreissparkasse Waiblingen,DE
60250184,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
60261329,Fellbacher Bank,DE
60261622,VR-Bank Weinstadt,DE
60261818,Raiffeisenbank Weissacher Tal,DE
60262063,Korber Bank,DE
60262693,Kerner Volksbank,DE
60270024,Deutsche Bank Privat und Geschäftskunden,DE
60270073,Deutsche Bank,DE
60290110,Volksbank Rems -alt-,DE
60291120,Volksbank Backnang,DE
60291510,Volksbank Winnenden,DE
60300000,Bundesbank eh Sindelfingen,DE
60320030,Baden-Württembergische Bank,DE
60320291,UniCredit Bank - HypoVereinsbank,DE
60340071,Commerzbank Sindelfingen,DE
60350130,Kreissparkasse Böblingen,DE
60361923,Raiffeisenbank Weissach,DE
60380002,Commerzbank vormals Dresdner Bank,DE
60390000,Vereinigte Volksbank,DE
60390300,Volksbank Region Leonberg,DE
60391310,Volksbank Herrenberg-Rottenburg,DE
60391420,Volksbank Magstadt,DE
60400000,Bundesbank eh Ludwigsburg,DE
60410600,Wüstenrot Bank Pfandbriefbk ehe Wüstenrot Hypo,DE
60420000,Wüstenrot Bank Pfandbriefbank,DE
60420186,UniCredit Bank - HypoVereinsbank,DE
60422000,RSB Retail+Service Bank,DE
60430060,Baden-Württembergische Bank,DE
60431061,Baden-Württembergische Bank,DE
60440073,Commerzbank,DE
60450050,Kreissparkasse Ludwigsburg,DE
60450193,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
60460142,Volksbank Freiberg und Umgebung,DE
60461809,Volksbank Markgröningen,DE
60462808,VR-Bank Asperg-Markgröningen,DE
60470024,Deutsche Bank Privat und Geschäftskunden,DE
60470082,Deutsche Bank,DE
60480008,Commerzbank vormals Dresdner Bank,DE
60490150,Volksbank Ludwigsburg,DE
60491430,VR-Bank Stromberg-Neckar,DE
60651070,Kreissparkasse Calw -alt-,DE
60661369,Raiffeisenbank,DE
60661906,Raiffeisenbank Wimsheim-Mönsheim,DE
60663084,Raiffeisenbank im Kreis Calw,DE
60670024,Deutsche Bank Privat- und Geschäftskunden,DE
60670070,Deutsche Bank,DE
60691440,Volksbank Maulbronn-Oberderdingen -alt-,DE
61020030,Baden-Württembergische Bank,DE
61030000,Bankhaus Gebr. Martin,DE
61040014,Commerzbank,DE
61050000,Kreissparkasse Göppingen,DE
61050181,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
61060500,Volksbank Göppingen,DE
61070024,Deutsche Bank Privat und Geschäftskunden,DE
61070078,Deutsche Bank,DE
61080006,Commerzbank vormals Dresdner Bank,DE
61091200,Volksbank-Raiffeisenbank Deggingen,DE
61100000,Bundesbank eh Esslingen,DE
61120030,Baden-Württembergische Bank,DE
61120286,UniCredit Bank - HypoVereinsbank,DE
61140071,Commerzbank,DE
61150020,Kreissparkasse Esslingen-Nürtingen,DE
61150185,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
61161696,Volksbank Filder,DE
61170024,Deutsche Bank Privat und Geschäftskunden,DE
61170076,Deutsche Bank,DE
61180004,Commerzbank vormals Dresdner Bank,DE
61190110,Volksbank Esslingen,DE
61191310,Volksbank Plochingen,DE
61220030,Baden-Württembergische Bank,DE
61240048,Commerzbank,DE
61261213,Raiffeisenbank Teck,DE
61261339,Volksbank Hohenneuffen,DE
61262258,Genossenschaftsbank Wolfschlugen,DE
61262345,Bernhauser Bank,DE
61281007,Commerzbank vormals Dresdner Bank,DE
61290120,Volksbank Kirchheim-Nürtingen,DE
61340079,Commerzbank,DE
61361722,Raiffeisenbank Rosenstein,DE
61361975,Raiffeisenbank Mutlangen,DE
61370024,Deutsche Bank Privat und Geschäftskunden,DE
61370086,Deutsche Bank,DE
61390140,Volksbank Schwäbisch Gmünd,DE
61391410,Volksbank Welzheim,DE
61400000,Bundesbank eh Aalen,DE
61420086,UniCredit Bank - HypoVereinsbank,DE
61430000,Baden-Württembergische Bank,DE
61440086,Commerzbank,DE
61450050,Kreissparkasse Ostalb,DE
61450191,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
61480001,Commerzbank vormals Dresdner Bank,DE
61490150,VR-Bank Aalen,DE
61491010,VR-Bank Ellwangen,DE
62000000,Bundesbank eh Heilbronn,DE
62020000,Hoerner-Bank,DE
62020100,FGA Bank Germany,DE
62030050,Baden-Württembergische Bank,DE
62030058,Baden-Württembergische Bank,DE
62030059,Baden-Württembergische Bank,DE
62030060,Baden-Württembergische Bank,DE
62040060,Commerzbank,DE
62050000,Kreissparkasse Heilbronn,DE
62050181,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
62061991,Volksbank Sulmtal,DE
62062215,Volksbank Beilstein-Ilsfeld-Abstatt,DE
62062643,Volksbank Flein-Talheim,DE
62063263,VBU Volksbank im Unterland,DE
62070024,Deutsche Bank Privat und Geschäftskunden,DE
62070081,Deutsche Bank,DE
62080012,Commerzbank vormals Dresdner Bank,DE
62090100,Volksbank Heilbronn,DE
62091400,Volksbank Brackenheim-Güglingen,DE
62091600,Volksbank Möckmühl-Neuenstadt,DE
62091800,Volksbank Hohenlohe,DE
62200000,Bundesbank eh Schwäbisch Hall,DE
62220000,Bausparkasse Schwäbisch Hall,DE
62230050,Baden-Württembergische Bank,DE
62240048,Commerzbank,DE
62250030,Sparkasse Schwäbisch Hall-Crailsheim,DE
62250182,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
62251550,Sparkasse Hohenlohekreis,DE
62280012,Commerzbank vormals Dresdner Bank,DE
62290110,VR Bank Schwäbisch Hall-Crailsheim,DE
62291020,Crailsheimer Volksbank -alt-,DE
62351060,Kreissparkasse Mergentheim -alt-,DE
62361274,Creglinger Bank,DE
62391010,Volksbank Bad Mergentheim -alt-,DE
62391420,Volksbank Vorbach-Tauber,DE
63000000,Bundesbank,DE
63010111,SEB,DE
63020086,UniCredit Bank - HypoVereinsbank,DE
63020130,Baden-Württembergische Bank,DE
63020450,UniCredit Bank - HypoVereinsbank Ndl 274 Ulm,DE
63040053,Commerzbank,DE
63050000,Sparkasse Ulm,DE
63050181,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
63061486,VR-Bank Langenau-Ulmer Alb,DE
63070024,Deutsche Bank Privat und Geschäftskunden,DE
63070088,Deutsche Bank,DE
63080015,Commerzbank vormals Dresdner Bank,DE
63080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",DE
63090100,Volksbank Ulm-Biberach,DE
63091010,Ehinger Volksbank,DE
63091200,Volksbank Blaubeuren,DE
63091300,Volksbank Laichinger Alb,DE
63220090,UniCredit Bank - HypoVereinsbank,DE
63240016,Commerzbank,DE
63250030,Kreissparkasse Heidenheim,DE
63290110,Heidenheimer Volksbank,DE
63291210,Giengener Volksbank -alt-,DE
64000000,Bundesbank,DE
64020030,Baden-Württembergische Bank,DE
64020186,UniCredit Bank - HypoVereinsbank,DE
64040033,Commerzbank,DE
64040045,Commerzbank,DE
64050000,Kreissparkasse Reutlingen,DE
64050181,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
64061854,VR Bank Steinlach-Wiesaz-Härten,DE
64070024,Deutsche Bank Privat und Geschäftskunden,DE
64070085,Deutsche Bank,DE
64080014,Commerzbank vormals Dresdner Bank,DE
64090100,Volksbank Reutlingen,DE
64091200,Volksbank Metzingen-Bad Urach,DE
64091300,Volksbank Münsingen,DE
64120030,Baden-Württembergische Bank,DE
64140036,Commerzbank Tübingen,DE
64150020,Kreissparkasse Tübingen,DE
64150182,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
64161397,Volksbank Ammerbuch,DE
64161608,Raiffeisenbank Härten -alt-,DE
64161956,Volksbank,DE
64163225,Volksbank Hohenzollern,DE
64180014,Commerzbank vormals Dresdner Bank,DE
64190110,Volksbank Tübingen,DE
64191030,Volksbank Nagoldtal,DE
64191210,Volksbank Nordschwarzwald,DE
64191700,Volksbank Horb -alt-,DE
64232000,Bankhaus J. Faißt,DE
64240048,Commerzbank,DE
64240071,Commerzbank,DE
64250040,Kreissparkasse Rottweil,DE
64251060,Kreissparkasse Freudenstadt,DE
64261363,Volksbank Baiersbronn,DE
64261626,Murgtalbank Mitteltal - Obertal -alt-,DE
64261853,Volksbank Nordschwarzwald,DE
64262408,Volksbank Dornstetten,DE
64263273,Volksbank Bösingen Dunningen Fluorn-Winzeln -alt-,DE
64290120,Volksbank Rottweil,DE
64291010,Volksbank Horb-Freudenstadt,DE
64291420,Volksbank Deißlingen,DE
64292020,Volksbank Schwarzwald-Neckar,DE
64292310,Volksbank Trossingen,DE
64350070,Kreissparkasse Tuttlingen,DE
64361359,Raiffeisenbank Donau-Heuberg,DE
64380011,Commerzbank vormals Dresdner Bank,DE
64390130,Volksbank Donau-Neckar,DE
64420030,Baden-Württembergische Bank,DE
64450288,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
65000000,Bundesbank eh Ravensburg,DE
65020030,Baden-Württembergische Bank,DE
65020186,UniCredit Bank - HypoVereinsbank,DE
65040073,Commerzbank,DE
65050110,Kreissparkasse Ravensburg,DE
65050281,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
65061219,Raiffeisenbank Aulendorf,DE
65062577,Raiffeisenbank Ravensburg,DE
65062793,Raiffeisenbank Vorallgäu,DE
65063086,Raiffeisenbank Bad Saulgau,DE
65070024,Deutsche Bank Privat und Geschäftskunden,DE
65070084,Deutsche Bank,DE
65080009,Commerzbank vormals Dresdner Bank,DE
65090100,Volksbank Ulm-Biberach,DE
65091040,Leutkircher Bank Raiffeisen- und Volksbank,DE
65091300,Bad Waldseer Bank,DE
65091400,Isnyer Volksbank -alt-,DE
65091600,Volksbank Weingarten,DE
65092010,Volksbank Allgäu-West,DE
65092200,Volksbank Altshausen,DE
65093020,Volksbank Bad Saulgau,DE
65110200,Internationales Bankhaus Bodensee,DE
65120091,UniCredit Bank - HypoVereinsbank,DE
65140072,Commerzbank,DE
65161497,Genossenschaftsbank Meckenbeuren,DE
65162832,Raiffeisenbank,DE
65180005,Commerzbank vormals Dresdner Bank,DE
65190110,Volksbank Friedrichshafen,DE
65191500,Volksbank Tettnang,DE
65300000,Bundesbank eh Albstadt,DE
65310111,SEB,DE
65340004,Commerzbank,DE
65341204,Commerzbank,DE
65350186,Baden-Württemb.Bank/Landesbank Baden-Württemb.,DE
65351050,Hohenz Landesbank Kreissparkasse Sigmaringen,DE
65351260,Sparkasse Zollernalb,DE
65361469,Volksbank Heuberg,DE
65361898,Winterlinger Bank,DE
65361989,Onstmettinger Bank,DE
65362499,Raiffeisenbank Geislingen-Rosenfeld,DE
65370024,Deutsche Bank Privat und Geschäftskunden,DE
65370075,Deutsche Bank,DE
65380003,Commerzbank vormals Dresdner Bank,DE
65390120,Volksbank Ebingen,DE
65391210,Volksbank Balingen,DE
65392030,Volksbank Tailfingen,DE
65440087,Commerzbank,DE
65450070,Kreissparkasse Biberach,DE
65461878,Raiffeisenbank Risstal,DE
65462231,Raiffeisenbank Illertal,DE
65490130,Volksbank Ulm-Biberach,DE
65491320,Volksbank Laupheim,DE
65491510,Volksbank-Raiffeisenbank Riedlingen,DE
66000000,Bundesbank,DE
66010075,Postbank,DE
66010111,SEB,DE
66010200,Deutsche Bausparkasse Badenia,DE
66010700,Landeskreditbank Baden-Württemberg Förderbank,DE
66020020,Baden-Württembergische Bank,DE
66020150,UniCredit Bank - HypoVereinsbank Ndl 145 Kruh,DE
66020286,UniCredit Bank - HypoVereinsbank,DE
66020500,Bank für Sozialwirtschaft,DE
66030600,Isbank Fil Karlsruhe,DE
66030610,ISBANK Mannheim,DE
66040018,Commerzbank,DE
66040026,Commerzbank/Kreditcenter Badenia,DE
66050000,Landesbank Baden-Württemberg,DE
66050101,Sparkasse Karlsruhe Ettlingen,DE
66051220,Sparkasse Ettlingen -alt-,DE
66060000,DZ BANK,DE
66060300,Spar- und Kreditbank,DE
66060800,Evangelische Kreditgenossenschaft -Filiale Karlsruhe-,DE
66061059,Volksbank Stutensee Hardt -alt-,DE
66061407,Spar- und Kreditbank,DE
66061724,Volksbank Stutensee-Weingarten,DE
66062138,Spar- und Kreditbank Hardt,DE
66062366,Raiffeisenbank Hardt-Bruhrain,DE
66069103,Raiffeisenbank Elztal,DE
66069104,Spar- und Kreditbank,DE
66069117,Raiffeisenbank Döggingen-Mundelfingen -alt-,DE
66069265,Raiffeisenbank Hilsbach -alt-,DE
66069323,Spar- und Kreditbank Daxlanden Karlsruhe -alt-,DE
66069342,Volksbank Krautheim,DE
66069573,Raiffeisenbank Sexau -alt-,DE
66070004,Deutsche Bank,DE
66070024,Deutsche Bank Privat und Geschäftskunden,DE
66080052,Commerzbank vormals Dresdner Bank,DE
66090621,apoBank,DE
66090800,BBBank,DE
66090900,PSD Bank Karlsruhe-Neustadt,DE
66091200,Volksbank Ettlingen,DE
66091500,Volksbank Neureut -alt-,DE
66190000,Volksbank Karlsruhe,DE
66190100,Volksbank Durlach -alt-,DE
66200000,Bundesbank eh Baden-Baden,DE
66220020,Baden-Württembergische Bank,DE
66240002,Commerzbank,DE
66250030,Sparkasse Baden-Baden Gaggenau,DE
66251434,Sparkasse Bühl,DE
66261092,Spar- und Kreditbank,DE
66261416,Raiffeisenbank Altschweier,DE
66270001,Deutsche Bank,DE
66270024,Deutsche Bank Privat und Geschäftskunden,DE
66280053,Commerzbank vormals Dresdner Bank,DE
66290000,Volksbank Baden-Baden Rastatt,DE
66291300,Volksbank Achern,DE
66291400,Volksbank Bühl,DE
66340018,Commerzbank,DE
66350036,Sparkasse Kraichgau Bruchsal-Bretten-Sinsheim,DE
66361178,Raiffeisenbank Kraich-Hardt -alt-,DE
66361335,Volksbank Kirrlach -alt-,DE
66362345,Raiffeisenbank Kronau -alt-,DE
66363487,Raiffeisenbank Odenheim-Tiefenbach -alt-,DE
66390000,Volksbank Bruchsal-Bretten -alt-,DE
66391200,Volksbank Bruchsal-Bretten,DE
66391600,Volksbank Bruhrain-Kraich-Hardt,DE
66400000,Bundesbank eh Offenburg,DE
66420020,Baden-Württembergische Bank,DE
66432700,Bankhaus J. Faißt,DE
66440084,Commerzbank,DE
66450050,Sparkasse Offenburg/Ortenau,DE
66451346,Sparkasse Gengenbach,DE
66451548,Sparkasse Haslach-Zell,DE
66451862,Sparkasse Hanauerland,DE
66452776,Sparkasse Wolfach,DE
66470024,Deutsche Bank Privat und Geschäftskunden,DE
66470035,Deutsche Bank,DE
66490000,Volksbank Offenburg,DE
66491800,Volksbank Bühl Fil Kehl,DE
66492600,Volksbank Appenweier-Urloffen Appenweier -alt-,DE
66492700,Volksbank Kinzigtal,DE
66550070,Sparkasse Rastatt-Gernsbach,DE
66551290,Sparkasse Gaggenau-Kuppenheim -alt-,DE
66562053,Raiffeisenbank Südhardt Durmersheim,DE
67040031,Commerzbank,DE
66562300,VR-Bank in Mittelbaden,DE
66600000,Bundesbank eh Pforzheim,DE
66610111,SEB,DE
66620020,Baden-Württembergische Bank,DE
66640035,Commerzbank,DE
66650085,Sparkasse Pforzheim Calw,DE
66661244,Raiffeisenbank Bauschlott,DE
66661329,Raiffeisenbank Kieselbronn,DE
66661454,VR Bank im Enzkreis,DE
66662155,Raiffeisenbank Ersingen,DE
66662220,Volksbank Stein Eisingen,DE
66663439,Raiffeisen-Gebietsbank,DE
66670006,Deutsche Bank,DE
66670024,Deutsche Bank Privat und Geschäftskunden,DE
66680013,Commerzbank vormals Dresdner Bank,DE
66690000,Volksbank Pforzheim,DE
66692300,Volksbank Wilferdingen-Keltern,DE
66762332,Raiffeisenbank Kraichgau,DE
66762433,Raiffeisenbank Neudenau-Stein-Herbolzheim,DE
67000000,Bundesbank eh Mannheim,DE
67010111,SEB,DE
67020020,Baden-Württembergische Bank,DE
67020190,UniCredit Bank - HypoVereinsbank,DE
67020259,UniCredit Bank - HypoVereinsbank Ndl 681 Mnh,DE
67040060,Commerzbank CC,DE
67040061,Commerzbank CC,DE
67050000,Landesbank Baden-Württemberg,DE
67050505,Sparkasse Rhein Neckar Nord,DE
67051203,Sparkasse Hockenheim,DE
67060031,Volksbank Sandhofen,DE
67070010,Deutsche Bank,DE
67070024,Deutsche Bank Privat und Geschäftskunden,DE
67080050,Commerzbank vormals Dresdner Bank,DE
67080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",DE
67080086,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3",DE
67089440,Commerzbank vormals Dresdner Bank ITGK,DE
67090000,VR Bank Rhein-Neckar,DE
67090617,apoBank,DE
67091500,Volksbank Kurpfalz H+G Bank,DE
67092300,Volksbank Weinheim,DE
67210111,SEB,DE
67220020,Baden-Württembergische Bank,DE
67220286,UniCredit Bank - HypoVereinsbank,DE
67220464,UniCredit Bank - HypoVereinsbank Ndl 488 Hd,DE
67230000,MLP Finanzdienstleistungen,DE
67230001,MLP Finanzdienstleistungen Zw CS,DE
67240039,Commerzbank,DE
67250020,Sparkasse Heidelberg,DE
67261909,Raiffeisenbank Steinsberg -alt-,DE
67262243,Raiffeisen Privatbank,DE
67262402,Volksbank Schwarzbachtal -alt-,DE
67262550,Volksbank Rot,DE
67270003,Deutsche Bank,DE
67270024,Deutsche Bank Privat und Geschäftskunden,DE
67280051,Commerzbank vormals Dresdner Bank,DE
67290000,Heidelberger Volksbank,DE
67290100,Volksbank Kurpfalz H+G Bank,DE
67291500,Volksbank f d Angelbachtal -alt-,DE
67291700,Volksbank Neckartal,DE
67291900,Volksbank Kraichgau -alt-,DE
67292200,Volksbank Kraichgau Wiesloch-Sinsheim,DE
67320020,Baden-Württembergische Bank,DE
67332551,Baden-Württembergische Bank,DE
67352565,Sparkasse Tauberfranken,DE
67362560,Volksbank Tauber -alt-,DE
67390000,Volksbank Main-Tauber,DE
67450048,Sparkasse Neckartal-Odenwald,DE
67460041,Volksbank Mosbach,DE
67461424,Volksbank Franken,DE
67461733,Volksbank Kirnau,DE
67462368,Volksbank Limbach,DE
67462480,Raiffeisenbank Schefflenz-Seckach -alt-,DE
68000000,Bundesbank,DE
68010111,SEB,DE
68020020,Baden-Württembergische Bank,DE
68020186,UniCredit Bank - HypoVereinsbank,DE
68020460,UniCredit Bank - HypoVereinsbank Ndl 405 Frb,DE
68030000,Bankhaus E. Mayer,DE
68040007,Commerzbank,DE
68050000,Landesbank Baden-Württemberg,DE
68050101,Sparkasse Freiburg-Nördlicher Breisgau,DE
68051004,Sparkasse Hochschwarzwald,DE
68051207,Sparkasse Bonndorf-Stühlingen,DE
68051310,Sparkasse Breisach -alt-,DE
68052230,Sparkasse St. Blasien,DE
68052328,Sparkasse Staufen-Breisach,DE
68052863,Sparkasse Schönau-Todtnau,DE
68061505,Volksbank Breisgau-Süd,DE
68062105,Raiffeisenbank Denzlingen-Sexau,DE
68062730,Raiffeisenbank Wyhl,DE
68063254,Spar- u Kreditbank Bad Krozingen-Heitersheim,DE
68063479,Raiffeisenbank Kaiserstuhl,DE
68064222,Raiffeisenbank,DE
68070024,Deutsche Bank Privat und Geschäftskunden,DE
68070030,Deutsche Bank,DE
68080030,Commerzbank vormals Dresdner Bank,DE
68080031,Commerzbank vormals Dresdner Bank Zw Münsterstraße,DE
68080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",DE
68080086,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",DE
68090000,Volksbank Freiburg,DE
68090622,apoBank,DE
68090900,PSD Bank RheinNeckarSaar,DE
68091900,Volksbank Müllheim,DE
68092000,Volksbank Breisgau Nord,DE
68092300,Volksbank Staufen,DE
68250040,Sparkasse Lahr -alt-,DE
68270024,Deutsche Bank Privat und Geschäftskunden,DE
68270033,Deutsche Bank,DE
68290000,Volksbank Lahr,DE
68300000,Bundesbank eh Lörrach,DE
68310111,SEB,DE
68320020,Baden-Württembergische Bank,DE
68340058,Commerzbank,DE
68350048,Sparkasse Lörrach-Rheinfelden,DE
68351557,Sparkasse Schopfheim-Zell,DE
68351865,Sparkasse Markgräflerland,DE
68351976,Sparkasse Zell i W -alt-,DE
68361394,Raiffeisenbank Maulburg -alt-,DE
68370024,Deutsche Bank Privat und Geschäftskunden,DE
68370034,Deutsche Bank,DE
68390000,Volksbank Dreiländereck,DE
68391500,VR Bank,DE
68452290,Sparkasse Hochrhein,DE
68462427,Volksbank Klettgau-Wutöschingen,DE
68490000,Volksbank Rhein-Wehra,DE
68491500,Volksbank Jestetten,DE
68492200,Volksbank Hochrhein,DE
69000000,Bundesbank eh Konstanz,DE
69010111,SEB,DE
69020020,Baden-Württembergische Bank,DE
69020190,UniCredit Bank - HypoVereinsbank,DE
69040045,Commerzbank,DE
69050001,Sparkasse Bodensee,DE
